report.date,reflected.week.ending,report.month,week.number,count.states,initial.claims,continued.claims,covered.employment,labor.force,pct.unemployed
2011-09-17,2011-09-10,2011-09-01,37,53,352393,3296439,125881840,156069401,0.023379547666746027
2011-09-24,2011-09-17,2011-09-01,38,53,326751,3196242,125881840,156069401,0.022573246116322315
2011-10-01,2011-09-24,2011-09-01,39,53,331370,3155266,125881850,156069401,0.022340292060196987
2011-10-08,2011-10-01,2011-10-01,40,53,404752,3103709,126243814,156185567,0.02246341366484907
2011-10-15,2011-10-08,2011-10-01,41,53,356479,3123868,126255609,156185567,0.02228340983645435
2011-10-22,2011-10-15,2011-10-01,42,53,375916,3188368,126254869,156185567,0.022820828252331407
2011-10-29,2011-10-22,2011-10-01,43,53,368288,3188365,126254869,156185567,0.022771969704473396
2011-11-05,2011-10-29,2011-10-01,44,53,401201,3200997,126254869,156185567,0.02306357795531773
2011-11-12,2011-11-05,2011-11-01,45,53,361516,3168697,126255609,156225821,0.022596859964653347
2011-11-19,2011-11-12,2011-11-01,46,53,438478,3364001,126255609,156225821,0.024339632050965506
2011-11-26,2011-11-19,2011-11-01,47,53,371430,3157910,126259988,156225821,0.022591271899924915
2011-12-03,2011-11-26,2011-11-01,48,53,527089,3685651,126259988,156225821,0.026965708824791518
2011-12-10,2011-12-03,2011-12-01,49,53,434727,3531439,126259988,156185275,0.0253939816029392
2011-12-17,2011-12-10,2011-12-01,50,53,419764,3612199,126259988,156185275,0.025815256912023236
2011-12-24,2011-12-17,2011-12-01,51,53,496237,3603495,126259988,156185275,0.026249158251314023
2011-12-31,2011-12-24,2011-12-01,52,53,538757,3771703,126259988,156185275,0.02759837635141981
2012-01-07,2011-12-31,2011-12-01,53,53,644884,4151739,126470887,156185275,0.030711108969779643
2012-01-14,2012-01-07,2012-01-01,1,53,524119,4099229,126630123,156103344,0.02961722588082418
2012-01-21,2012-01-14,2012-01-01,2,53,415633,4060581,126638779,156103344,0.02867468361215888
2012-01-28,2012-01-21,2012-01-01,3,53,420469,4049316,126638779,156103344,0.028633499356682583
2012-02-04,2012-01-28,2012-01-01,4,53,399846,4087142,126638779,156103344,0.028743701992700425
2012-02-11,2012-02-04,2012-02-01,5,53,363509,3974003,126638779,156045756,0.0277964112013402
2012-02-18,2012-02-11,2012-02-01,6,53,345206,3997789,126638779,156045756,0.02783154833124715
2012-02-25,2012-02-18,2012-02-01,7,53,333152,3873355,126638779,156045756,0.026956881800745673
2012-03-03,2012-02-25,2012-02-01,8,53,367364,3977892,126638779,156045756,0.02784603767115589
2012-03-10,2012-03-03,2012-03-01,9,53,338572,3850002,126638779,156039288,0.026843073008638696
2012-03-17,2012-03-10,2012-03-01,10,53,318389,3804640,126638779,156039288,0.02642301854133044
2012-03-24,2012-03-17,2012-03-01,11,53,322236,3691340,126638779,156039288,0.025721573402718936
2012-03-31,2012-03-24,2012-03-01,12,53,314662,3627993,126650975,156039288,0.025267066073769832
2012-04-07,2012-03-31,2012-03-01,13,53,388833,3460953,126756518,156039288,0.024671901861023617
2012-04-14,2012-04-07,2012-04-01,14,53,368982,3438628,127156772,156059974,0.024398376485696455
2012-04-21,2012-04-14,2012-04-01,15,53,368737,3416232,127169160,156059974,0.024253297645685883
2012-04-28,2012-04-21,2012-04-01,16,53,332307,3283458,127169160,156059974,0.023169073448647378
2012-05-05,2012-04-28,2012-04-01,17,53,340270,3201368,127169160,156059974,0.02269408298120055
2012-05-12,2012-05-05,2012-05-01,18,53,324275,3141139,127169160,156110965,0.02219840227110248
2012-05-19,2012-05-12,2012-05-01,19,53,329515,3116948,127168581,156110965,0.022077007851434394
2012-05-26,2012-05-19,2012-05-01,20,53,345259,3051687,127169160,156110965,0.021759816807230676
2012-06-02,2012-05-26,2012-05-01,21,53,323239,3056358,127169160,156110965,0.021648684318875358
2012-06-09,2012-06-02,2012-06-01,22,53,375100,3082965,127168581,156191927,0.022139844654071015
2012-06-16,2012-06-09,2012-06-01,23,53,363397,3094229,127168581,156191927,0.022137034009446596
2012-06-23,2012-06-16,2012-06-01,24,53,369728,3107335,127168581,156191927,0.02226147706084707
2012-06-30,2012-06-23,2012-06-01,25,53,368710,3138385,127168182,156191927,0.022453753323627285
2012-07-07,2012-06-30,2012-06-01,26,53,441341,3105573,127271644,156191927,0.022708689675107217
2012-07-14,2012-07-07,2012-07-01,27,53,453926,3353053,127545203,156288690,0.024358634012480365
2012-07-21,2012-07-14,2012-07-01,28,53,339258,3329538,127558866,156288690,0.023474481742728794
2012-07-28,2012-07-21,2012-07-01,29,53,311443,3238790,127558866,156288690,0.02271586638802846
2012-08-04,2012-07-28,2012-07-01,30,53,319289,3234839,127558866,156288690,0.022740788216984862
2012-08-11,2012-08-04,2012-08-01,31,53,316752,3172438,127558866,156408428,0.022308196844737803
2012-08-18,2012-08-11,2012-08-01,32,53,311015,3158440,127558866,156408428,0.022182020779596353
2012-08-25,2012-08-18,2012-08-01,33,53,311751,3108257,127558866,156408428,0.021865880526591573
2012-09-01,2012-08-25,2012-08-01,34,53,308628,3078000,127558866,156408428,0.021652464917043986
2012-09-08,2012-09-01,2012-09-01,35,53,298821,2923959,127558866,156560714,0.02058485757800006
2012-09-15,2012-09-08,2012-09-01,36,53,329468,2919440,127558866,156560714,0.020751744910923183
2012-09-22,2012-09-15,2012-09-01,37,53,302579,2834061,127558866,156560714,0.020034655692742945
2012-09-29,2012-09-22,2012-09-01,38,53,299856,2814757,127558425,156560714,0.01989396267060969
2012-10-06,2012-09-29,2012-09-01,39,53,328828,2778644,127619175,156560714,0.019848350972645666
2012-10-13,2012-10-06,2012-10-01,40,53,361379,2747265,128091523,156696335,0.01983865161875037
2012-10-20,2012-10-13,2012-10-01,41,53,344133,2808536,128118700,156696335,0.020119609051481645
2012-10-27,2012-10-20,2012-10-01,42,53,338710,2830802,128118699,156696335,0.020227097206836395
2012-11-03,2012-10-27,2012-10-01,43,53,360441,2777680,128152711,156696335,0.02002676705871902
2012-11-10,2012-11-03,2012-11-01,44,53,477046,2957174,128152711,156777285,0.021905086569141696
2012-11-17,2012-11-10,2012-11-01,45,53,402717,2939862,128152711,156777285,0.021320556737540134
2012-11-24,2012-11-17,2012-11-01,46,53,358055,2830726,128152711,156777285,0.020339560032564666
2012-12-01,2012-11-24,2012-11-01,47,53,498888,3308769,128152711,156777285,0.024287045154532432
2012-12-08,2012-12-01,2012-12-01,48,53,427886,3168187,128152712,156788996,0.02293574862868565
2012-12-15,2012-12-08,2012-12-01,49,53,400004,3239098,128152712,156788996,0.02321018753127292
2012-12-22,2012-12-15,2012-12-01,50,53,456667,3249239,128152712,156788996,0.02363626335103262
2012-12-29,2012-12-22,2012-12-01,51,53,489182,3280452,128151634,156788996,0.024042720447039537
2013-01-05,2012-12-29,2012-12-01,52,53,556528,3725685,128176205,156788996,0.02731194860129087
2013-01-12,2013-01-05,2013-01-01,1,53,556505,3857582,128635483,156746916,0.028160598706771366
2013-01-19,2013-01-12,2013-01-01,2,53,436167,3699942,128669124,156746916,0.026387179445367843
2013-01-26,2013-01-19,2013-01-01,3,53,368512,3664585,128669124,156746916,0.025729992671753747
2013-02-02,2013-01-26,2013-01-01,4,53,387942,3729112,128669124,156746916,0.026265614055207314
2013-02-09,2013-02-02,2013-02-01,5,53,360354,3653508,128669124,156667579,0.025620246547628085
2013-02-16,2013-02-09,2013-02-01,6,53,350057,3655233,128669124,156667579,0.02556553197263615
2013-02-23,2013-02-16,2013-02-01,7,53,309652,3524951,128669033,156667579,0.02447604682778688
2013-03-02,2013-02-23,2013-02-01,8,53,334625,3598242,128669124,156667579,0.025103260196546472
2013-03-09,2013-03-02,2013-03-01,9,53,316689,3487888,128669124,156618231,0.02429204426399121
2013-03-16,2013-03-09,2013-03-01,10,53,300569,3445410,128669124,156618231,0.023917898804514014
2013-03-23,2013-03-16,2013-03-01,11,53,315294,3386850,128669108,156618231,0.023638014402039824
2013-03-30,2013-03-23,2013-03-01,12,53,316554,3335737,128669108,156618231,0.023319705354097633
2013-04-06,2013-03-30,2013-03-01,13,53,356177,3281077,128686018,156618231,0.023223694820049396
2013-04-13,2013-04-06,2013-04-01,14,53,358509,3188702,129235981,156648161,0.0226444471314285
2013-04-20,2013-04-13,2013-04-01,15,53,325276,3089710,129266019,156648161,0.021800358064848268
2013-04-27,2013-04-20,2013-04-01,16,53,300802,3014586,129266019,156648161,0.021164551047618108
2013-05-04,2013-04-27,2013-04-01,17,53,300868,2956546,129266019,156648161,0.02079446052354231
2013-05-11,2013-05-04,2013-05-01,18,53,319188,2877511,129266019,156725994,0.02039673776131865
2013-05-18,2013-05-11,2013-05-01,19,53,302201,2763797,129265842,156725994,0.019562791862082558
2013-05-25,2013-05-18,2013-05-01,20,53,318383,2792714,129265842,156725994,0.019850548850243694
2013-06-01,2013-05-25,2013-05-01,21,53,293847,2729827,129265842,156725994,0.019292740934857302
2013-06-08,2013-06-01,2013-06-01,22,53,332191,2765307,129265842,156801776,0.019754227783746532
2013-06-15,2013-06-08,2013-06-01,23,53,335911,2768106,129265842,156801776,0.019795802567950507
2013-06-22,2013-06-15,2013-06-01,24,53,335931,2792262,129265842,156801776,0.019949984495073576
2013-06-29,2013-06-22,2013-06-01,25,53,334030,2770984,129265842,156801776,0.019802160914299847
2013-07-06,2013-06-29,2013-06-01,26,53,383222,2802027,129326479,156801776,0.020313857924670446
2013-07-13,2013-07-06,2013-07-01,27,53,410019,3140956,129827405,156839300,0.022640849582980797
2013-07-20,2013-07-13,2013-07-01,28,53,339245,3041555,129871392,156839300,0.021555821787013842
2013-07-27,2013-07-20,2013-07-01,29,53,280614,2914883,129871392,156839300,0.020374338574579202
2013-08-03,2013-07-27,2013-07-01,30,53,287880,2947880,129871392,156839300,0.020631053568844034
2013-08-10,2013-08-03,2013-08-01,31,53,281743,2845385,129871392,156792557,0.019944365088707623
2013-08-17,2013-08-10,2013-08-01,32,53,280390,2867011,129871392,156792557,0.020073663318087222
2013-08-24,2013-08-17,2013-08-01,33,53,279031,2814920,129871392,156792557,0.019732767034343346
2013-08-31,2013-08-24,2013-08-01,34,53,268529,2730005,129871392,156792557,0.01912421136164008
2013-09-07,2013-08-31,2013-08-01,35,53,228921,2508117,129871392,156792557,0.017456428113485006
2013-09-14,2013-09-07,2013-09-01,36,53,272310,2494374,129871392,156669218,0.017659397521215685
2013-09-21,2013-09-14,2013-09-01,37,53,254533,2450837,129871392,156669218,0.01726803793710134
2013-09-28,2013-09-21,2013-09-01,38,53,251717,2508017,129870578,156669218,0.0176150365415113
2013-10-05,2013-09-28,2013-09-01,39,53,335112,2471001,129892428,156669218,0.01791106789082205
2013-10-12,2013-10-05,2013-10-01,40,53,360162,2431807,130368121,156553902,0.01783391512017375
2013-10-19,2013-10-12,2013-10-01,41,53,311440,2460054,130419070,156553902,0.017703129494658014
2013-10-26,2013-10-19,2013-10-01,42,53,324694,2520189,130436162,156553902,0.018171907334510257
2013-11-02,2013-10-26,2013-10-01,43,53,331163,2506744,130436162,156553902,0.018127347601978008
2013-11-09,2013-11-02,2013-11-01,44,53,363280,2504379,130436162,156514408,0.018322012884590153
2013-11-16,2013-11-09,2013-11-01,45,53,326370,2550615,130436162,156514408,0.01838159845322355
2013-11-23,2013-11-16,2013-11-01,46,53,368528,2683542,130436162,156514408,0.019500249459461903
2013-11-30,2013-11-23,2013-11-01,47,53,321401,2501910,130436162,156514408,0.01803866516876836
2013-12-07,2013-11-30,2013-11-01,48,53,462271,2963733,130436168,156514408,0.021889384138998883
2013-12-14,2013-12-07,2013-12-01,49,53,413845,2874068,130436162,156556411,0.021001458701042912
2013-12-21,2013-12-14,2013-12-01,50,53,417534,2997811,130436162,156556411,0.021815427283907268
2013-12-28,2013-12-21,2013-12-01,51,53,452015,2850954,130436162,156556411,0.021097628509125697
2014-01-04,2013-12-28,2013-12-01,52,53,487738,3293996,130463450,156556411,0.024155727484069623
2014-01-11,2014-01-04,2014-01-01,1,53,533794,3604530,131017734,156531761,0.026437599459447722
2014-01-18,2014-01-11,2014-01-01,2,53,414991,3482247,131045524,156531761,0.024897426407922415
2014-01-25,2014-01-18,2014-01-01,3,53,357104,3368996,131045524,156531761,0.02380411474448307
2014-02-01,2014-01-25,2014-01-01,4,53,357039,3417726,131045524,156531761,0.024115010116062006
2014-02-08,2014-02-01,2014-02-01,5,53,359730,3434645,131045524,156639615,0.024223597587366388
2014-02-15,2014-02-08,2014-02-01,6,53,321924,3405680,131045524,156639615,0.02379732611063938
2014-02-22,2014-02-15,2014-02-01,7,53,312103,3362308,131045524,156639615,0.023457737686599905
2014-03-01,2014-02-22,2014-02-01,8,53,317102,3370468,131045524,156639615,0.02354174580932161
2014-03-08,2014-03-01,2014-03-01,9,53,301580,3272175,131045524,156741020,0.022800381163782142
2014-03-15,2014-03-08,2014-03-01,10,53,285230,3227182,131045199,156741020,0.02240901584026951
2014-03-22,2014-03-15,2014-03-01,11,53,273438,3127041,131045199,156741020,0.02169488880447505
2014-03-29,2014-03-22,2014-03-01,12,53,294299,3084534,131045199,156741020,0.021556788388897814
2014-04-05,2014-03-29,2014-03-01,13,53,298601,2937320,131064635,156741020,0.020645016856468076
2014-04-12,2014-04-05,2014-04-01,14,53,318220,2846895,131529846,156810520,0.02018432819430737
2014-04-19,2014-04-12,2014-04-01,15,53,298695,2752219,131638723,156810520,0.0194560543514555
2014-04-26,2014-04-19,2014-04-01,16,53,317647,2760430,131638723,156810520,0.01962927614805435
2014-05-03,2014-04-26,2014-04-01,17,53,288281,2636352,131638723,156810520,0.018650744860740212
2014-05-10,2014-05-03,2014-05-01,18,53,270157,2553457,131638633,156862055,0.018000618441470755
2014-05-17,2014-05-10,2014-05-01,19,53,286835,2489912,131638513,156862055,0.01770184000203236
2014-05-24,2014-05-17,2014-05-01,20,53,274841,2449765,131638513,156862055,0.017369439664678625
2014-05-31,2014-05-24,2014-05-01,21,53,263665,2390008,131638513,156862055,0.016917239800281845
2014-06-07,2014-05-31,2014-05-01,22,53,312823,2420183,131638513,156862055,0.01742298990026619
2014-06-14,2014-06-07,2014-06-01,23,53,300672,2382824,131638513,156944927,0.017098329020854557
2014-06-21,2014-06-14,2014-06-01,24,53,304528,2408508,131638513,156944927,0.017286547911166315
2014-06-28,2014-06-21,2014-06-01,25,53,305380,2408522,131628955,156944927,0.017292065770306803
2014-07-05,2014-06-28,2014-06-01,26,53,322368,2391794,131683270,156944927,0.017293722402381313
2014-07-12,2014-07-05,2014-07-01,27,53,370126,2553950,132233375,157065483,0.018616922981098273
2014-07-19,2014-07-12,2014-07-01,28,53,286563,2558986,132260143,157065483,0.01811695953591535
2014-07-26,2014-07-19,2014-07-01,29,53,257209,2520675,132263923,157065483,0.017686151959943993
2014-08-02,2014-07-26,2014-07-01,30,53,247480,2477345,132260976,157065483,0.017348337444707696
2014-08-09,2014-08-02,2014-08-01,31,53,268974,2457832,132266463,157230684,0.017342709009648523
2014-08-16,2014-08-09,2014-08-01,32,53,249068,2408598,132266463,157230684,0.01690297295914581
2014-08-23,2014-08-16,2014-08-01,33,53,248516,2400097,132266463,157230684,0.016845395139284645
2014-08-30,2014-08-23,2014-08-01,34,53,249348,2314948,132266463,157230684,0.01630913212843366
2014-09-06,2014-08-30,2014-08-01,35,53,234411,2209253,132266463,157230684,0.015541902749720277
2014-09-13,2014-09-06,2014-09-01,36,53,241819,2163873,132266463,157416979,0.015282290482782039
2014-09-20,2014-09-13,2014-09-01,37,53,239360,2111384,132266463,157416979,0.014933230296587004
2014-09-27,2014-09-20,2014-09-01,38,53,227012,2065998,132266463,157416979,0.014566471892463392
2014-10-04,2014-09-27,2014-09-01,39,53,257130,2027438,132271180,157416979,0.014512843624066754
2014-10-11,2014-10-04,2014-10-01,40,53,273350,2015648,132746042,157561738,0.014527625990010342
2014-10-18,2014-10-11,2014-10-01,41,53,255717,2003342,132826811,157561738,0.014337611584355588
2014-10-25,2014-10-18,2014-10-01,42,53,270867,2077730,132827996,157561738,0.014905884066853845
2014-11-01,2014-10-25,2014-10-01,43,53,266462,2041796,132827996,157561738,0.014649863788631222
2014-11-08,2014-11-01,2014-11-01,44,53,308881,2112743,132827996,157625203,0.015363177676605435
2014-11-15,2014-11-08,2014-11-01,45,53,285698,2064655,132827996,157625203,0.014911022826723972
2014-11-22,2014-11-15,2014-11-01,46,53,356569,2190584,132827996,157625203,0.016159554129170573
2014-11-29,2014-11-22,2014-11-01,47,53,293935,2099318,132827996,157625203,0.015183187424665838
2014-12-06,2014-11-29,2014-11-01,48,53,388665,2512249,132827996,157625203,0.01840387161943893
2014-12-13,2014-12-06,2014-12-01,49,53,327213,2350816,132827996,157645113,0.016987707065806726
2014-12-20,2014-12-13,2014-12-01,50,53,340148,2474688,132827996,157645113,0.017855523374200634
2014-12-27,2014-12-20,2014-12-01,51,53,389201,2349433,132827996,157645113,0.017372146512400925
2015-01-03,2014-12-27,2014-12-01,52,53,438601,2791882,132827996,157645113,0.02049212270855488
2015-01-10,2015-01-03,2015-01-01,1,53,528902,2985736,133365068,157592658,0.02230204150754282
2015-01-17,2015-01-10,2015-01-01,2,53,382838,2908185,133459670,157592658,0.020883098500692844
2015-01-24,2015-01-17,2015-01-01,3,53,281314,2781715,133459670,157592658,0.019436368666362617
2015-01-31,2015-01-24,2015-01-01,4,53,306090,2824330,133467014,157592658,0.01986399645597703
2015-02-07,2015-01-31,2015-01-01,5,53,323469,2792099,133467014,157592658,0.01976975348686612
2015-02-14,2015-02-07,2015-02-01,6,53,277210,2806635,133479097,157631741,0.01956360426165692
2015-02-21,2015-02-14,2015-02-01,7,53,279917,2749626,133479097,157631741,0.01921911780445285
2015-02-28,2015-02-21,2015-02-01,8,53,315058,2832081,133479097,157631741,0.019965135067562312
2015-03-07,2015-02-28,2015-02-01,9,53,277261,2800970,133479097,157631741,0.01952798960711853
2015-03-14,2015-03-07,2015-03-01,10,53,259657,2725709,133478542,157700442,0.01893061276264527
2015-03-21,2015-03-14,2015-03-01,11,53,247334,2701131,133478542,157700442,0.01869661849140537
2015-03-28,2015-03-21,2015-03-01,12,53,239313,2560448,133478542,157700442,0.017753666156496886
2015-04-04,2015-03-28,2015-03-01,13,53,253031,2471946,133483301,157700442,0.017279450618153627
2015-04-11,2015-04-04,2015-04-01,14,53,307724,2378014,134182389,157782866,0.01702173415965204
2015-04-18,2015-04-11,2015-04-01,15,53,279198,2385946,134290456,157782866,0.016891213016754305
2015-04-25,2015-04-18,2015-04-01,16,53,250262,2276387,134289902,157782866,0.01601345611252872
2015-05-02,2015-04-25,2015-04-01,17,53,235756,2193566,134289902,157782866,0.015396614737623032
2015-05-09,2015-05-02,2015-05-01,18,53,242285,2132228,134289902,157843993,0.015043416951571924
2015-05-16,2015-05-09,2015-05-01,19,53,243042,2074988,134289902,157843993,0.014685576282906123
2015-05-23,2015-05-16,2015-05-01,20,53,252730,2074596,134289902,157843993,0.01474446987665853
2015-05-30,2015-05-23,2015-05-01,21,53,230231,2014582,134289902,157843993,0.014221719543042731
2015-06-06,2015-05-30,2015-05-01,22,53,274858,2093208,134289902,157843993,0.015002572825181887
2015-06-13,2015-06-06,2015-06-01,23,53,258213,2051922,134289902,157855715,0.014634471738954779
2015-06-20,2015-06-13,2015-06-01,24,53,262762,2098824,134289902,157855715,0.014960408623786602
2015-06-27,2015-06-20,2015-06-01,25,53,274121,2102290,134289902,157855715,0.015054323500419355
2015-07-04,2015-06-27,2015-06-01,26,53,302969,2133939,134294330,157855715,0.015437565880969213
2015-07-11,2015-07-04,2015-07-01,27,53,343687,2231436,134935998,157846111,0.016314136494626718
2015-07-18,2015-07-11,2015-07-01,28,53,262132,2250691,134961439,157846111,0.01591944827832977
2015-07-25,2015-07-18,2015-07-01,29,53,228949,2253318,134961439,157846111,0.015725867329097514
2015-08-01,2015-07-25,2015-07-01,30,53,223075,2209616,134961439,157846111,0.015411789271133833
2015-08-08,2015-08-01,2015-08-01,31,53,238593,2205407,134961439,157855954,0.015482469543087364
2015-08-15,2015-08-08,2015-08-01,32,53,228627,2156570,134952858,157855954,0.01510995904532052
2015-08-22,2015-08-15,2015-08-01,33,53,226114,2158594,134952858,157855954,0.015106861284434035
2015-08-29,2015-08-22,2015-08-01,34,53,229499,2103702,134952858,157855954,0.014780570139280271
2015-09-05,2015-08-29,2015-08-01,35,53,231791,2057580,134952858,157855954,0.014502911939577522
2015-09-12,2015-09-05,2015-09-01,36,53,198165,1938838,134952858,157919251,0.013532251365604564
2015-09-19,2015-09-12,2015-09-01,37,53,218369,1934225,134952858,157919251,0.013630979037508227
2015-09-26,2015-09-19,2015-09-01,38,53,214439,1872468,134952858,157919251,0.013215025950192735
2015-10-03,2015-09-26,2015-09-01,39,53,226512,1866583,134957055,157919251,0.01325421053320472
2015-10-10,2015-10-03,2015-10-01,40,53,255876,1812236,135605558,158085199,0.013082262052882003
2015-10-17,2015-10-10,2015-10-01,41,53,231985,1822244,135620070,158085199,0.012994442319675987
2015-10-24,2015-10-17,2015-10-01,42,53,244618,1855211,135635076,158085199,0.013282894371407915
2015-10-31,2015-10-24,2015-10-01,43,53,257682,1868676,135635076,158085199,0.01345070894334643
2015-11-07,2015-10-31,2015-10-01,44,53,290334,1895618,135635076,158085199,0.013827682881305037
2015-11-14,2015-11-07,2015-11-01,45,53,264084,1900036,135635076,158360994,0.013665738925584163
2015-11-21,2015-11-14,2015-11-01,46,53,304753,1998802,135676975,158360994,0.01454622721047078
2015-11-28,2015-11-21,2015-11-01,47,53,262141,1887382,135676975,158360994,0.013573563449595422
2015-12-05,2015-11-28,2015-11-01,48,53,383633,2294316,135676975,158360994,0.016910407874807857
2015-12-12,2015-12-05,2015-12-01,49,53,312632,2201677,135676975,158681999,0.015844954158915025
2015-12-19,2015-12-12,2015-12-01,50,53,319092,2282827,135676975,158681999,0.016397064672723213
2015-12-26,2015-12-19,2015-12-01,51,53,345954,2187630,135676975,158681999,0.01596642351348246
2016-01-02,2015-12-26,2015-12-01,52,53,404631,2498691,135679187,158681999,0.01829647986725955
2016-01-09,2016-01-02,2016-01-01,1,53,501834,2798637,136211937,158972923,0.02076121478875997
2016-01-16,2016-01-09,2016-01-01,2,53,377886,2676430,136239388,158972923,0.019212806447548303
2016-01-23,2016-01-16,2016-01-01,3,53,294991,2652428,136239388,158972923,0.018540383760824477
2016-01-30,2016-01-23,2016-01-01,4,53,311081,2683949,136239388,158972923,0.01883987501443878
2016-02-06,2016-01-30,2016-01-01,5,53,290087,2674976,136239388,158972923,0.018651371214958412
2016-02-13,2016-02-06,2016-02-01,6,53,257644,2652816,136239388,159194686,0.018282394174890988
2016-02-20,2016-02-13,2016-02-01,7,53,248157,2607220,136239418,159194686,0.017936383881557452
2016-02-27,2016-02-20,2016-02-01,8,53,265084,2665026,136239418,159194686,0.01840582794327695
2016-03-05,2016-02-27,2016-02-01,9,53,247018,2595884,136239418,159194686,0.017858020713078324
2016-03-12,2016-03-05,2016-03-01,10,53,236238,2543319,136238529,159337087,0.017444507442262957
2016-03-19,2016-03-12,2016-03-01,11,53,230175,2486413,136238529,159337087,0.017049313823592118
2016-03-26,2016-03-19,2016-03-01,12,53,235086,2404054,136238529,159337087,0.016563249960757722
2016-04-02,2016-03-26,2016-03-01,13,53,244548,2370526,136240859,159337087,0.016412211678000613
2016-04-09,2016-04-02,2016-04-01,14,53,269842,2275028,137056930,159435282,0.015961774383163194
2016-04-16,2016-04-09,2016-04-01,15,53,241779,2206422,137088779,159435282,0.015355453129878743
2016-04-23,2016-04-16,2016-04-01,16,53,244504,2149426,137110910,159435282,0.015015057959379406
2016-04-30,2016-04-23,2016-04-01,17,53,242848,2089247,137110786,159435282,0.014627220341354557
2016-05-07,2016-04-30,2016-04-01,18,53,261382,2075236,137110786,159435282,0.01465558921895343
2016-05-14,2016-05-07,2016-05-01,19,53,244249,2009530,137110786,159541673,0.014126584970686624
2016-05-21,2016-05-14,2016-05-01,20,53,240258,2004299,137110786,159541673,0.014068781891236655
2016-05-28,2016-05-21,2016-05-01,21,53,246196,1971174,137110786,159541673,0.013898375003250718
2016-06-04,2016-05-28,2016-05-01,22,53,231732,1934572,137110786,159541673,0.013578295621859249
2016-06-11,2016-06-04,2016-06-01,23,53,265485,1977767,137110786,159672764,0.014049058485641296
2016-06-18,2016-06-11,2016-06-01,24,53,247344,1989355,137110786,159672764,0.014008018299226035
2016-06-25,2016-06-18,2016-06-01,25,53,263119,2003788,137110786,159672764,0.014197205229064614
2016-07-02,2016-06-25,2016-06-01,26,53,266849,2039262,137118116,159672764,0.014442732387346911
2016-07-09,2016-07-02,2016-07-01,27,53,298016,2032058,137768318,159822007,0.01457918120124721
2016-07-16,2016-07-09,2016-07-01,28,53,267753,2156349,137759869,159822007,0.015167510692066332
2016-07-23,2016-07-16,2016-07-01,29,53,230879,2138594,137759869,159822007,0.014825699191726455
2016-07-30,2016-07-23,2016-07-01,30,53,218652,2099630,137759869,159822007,0.014505399121911915
2016-08-06,2016-07-30,2016-07-01,31,53,230772,2105417,137759869,159822007,0.014617442515285144
2016-08-13,2016-08-06,2016-08-01,32,53,219001,2077951,137759869,159977408,0.014357977346401311
2016-08-20,2016-08-13,2016-08-01,33,53,216543,2056961,137759869,159977408,0.014211406650619067
2016-08-27,2016-08-20,2016-08-01,34,53,215220,2016326,137759869,159977408,0.013949132117454984
2016-09-03,2016-08-27,2016-08-01,35,53,217107,1967946,137759869,159977408,0.01365850983158822
2016-09-10,2016-09-03,2016-09-01,36,53,192574,1862449,137759869,160128187,0.012833611861227156
2016-09-17,2016-09-10,2016-09-01,37,53,204982,1831036,137759869,160128187,0.012714925698871492
2016-09-24,2016-09-17,2016-09-01,38,53,197716,1750784,137759869,160128187,0.01216837607734858
2016-10-01,2016-09-24,2016-09-01,39,53,199998,1740241,137759869,160128187,0.012116786159578513
2016-10-08,2016-10-01,2016-10-01,40,53,237972,1705990,138410046,160249244,0.012130865341243045
2016-10-15,2016-10-08,2016-10-01,41,53,233129,1702814,138441269,160249244,0.012080824543546677
2016-10-22,2016-10-15,2016-10-01,42,53,236593,1734637,138461908,160249244,0.012301025270359466
2016-10-29,2016-10-22,2016-10-01,43,53,244984,1737007,138461908,160249244,0.012368176913209026
2016-11-05,2016-10-29,2016-10-01,44,53,257868,1757442,138461908,160249244,0.012576096770852785
2016-11-12,2016-11-05,2016-11-01,45,53,223358,1736727,138461908,160345453,0.012224138342108148
2016-11-19,2016-11-12,2016-11-01,46,53,287017,1852220,138461908,160345453,0.013341426027216375
2016-11-26,2016-11-19,2016-11-01,47,53,249375,1742073,138461908,160345453,0.012419734783498974
2016-12-03,2016-11-26,2016-11-01,48,53,350960,2067018,138461908,160345453,0.015079803977977473
2016-12-10,2016-12-03,2016-12-01,49,53,304479,1992508,138461908,160444943,0.01431635648373162
2016-12-17,2016-12-10,2016-12-01,50,53,314520,2093877,138461908,160444943,0.015010737982561407
2016-12-24,2016-12-17,2016-12-01,51,53,342564,2113261,138461908,160444943,0.015306340942138638
2016-12-31,2016-12-24,2016-12-01,52,53,349928,2250276,138461908,160444943,0.016206207259520794
2017-01-07,2016-12-31,2016-12-01,53,53,414080,2464191,138559555,160444943,0.017939306444828242
2017-01-14,2017-01-07,2017-01-01,1,53,351977,2515243,139066271,160567231,0.017856819116473396
2017-01-21,2017-01-14,2017-01-01,2,53,283184,2460443,139066862,160567231,0.01708709169930196
2017-01-28,2017-01-21,2017-01-01,3,53,280192,2490787,139072592,160567231,0.017257437789407977
2017-02-04,2017-01-28,2017-01-01,4,53,259115,2478324,139072592,160567231,0.01704855332530459
2017-02-11,2017-02-04,2017-02-01,5,53,245273,2460976,139072592,160708707,0.016839467198252054
2017-02-18,2017-02-11,2017-02-01,6,53,238685,2485214,139072592,160708707,0.016949293232755583
