laus.code,state.fips,county.fips,county,state.abbr,report.month,preliminary,civilian.labor.force,employed,unemployed,rate.unemployed
CN0104500000000,01,045,Dale County,AL,2019-02-01,FALSE,20833,19981,852,4.1
CN0104500000000,01,045,Dale County,AL,2019-03-01,FALSE,20827,20064,763,3.7
CN0104500000000,01,045,Dale County,AL,2019-04-01,FALSE,20630,20055,575,2.8
CN0104500000000,01,045,Dale County,AL,2019-05-01,FALSE,20687,20158,529,2.6
CN0104500000000,01,045,Dale County,AL,2019-06-01,FALSE,20783,20081,702,3.4
CN0104500000000,01,045,Dale County,AL,2019-07-01,FALSE,20775,20128,647,3.1
CN0104500000000,01,045,Dale County,AL,2019-08-01,FALSE,20705,20097,608,2.9
CN0104500000000,01,045,Dale County,AL,2019-09-01,FALSE,20774,20240,534,2.6
CN0104500000000,01,045,Dale County,AL,2019-10-01,FALSE,20771,20247,524,2.5
CN0104500000000,01,045,Dale County,AL,2019-11-01,FALSE,20668,20158,510,2.5
CN0104500000000,01,045,Dale County,AL,2019-12-01,FALSE,20648,20126,522,2.5
CN0104500000000,01,045,Dale County,AL,2020-01-01,FALSE,20496,19837,659,3.2
CN0104500000000,01,045,Dale County,AL,2020-02-01,FALSE,20567,20007,560,2.7
CN0104500000000,01,045,Dale County,AL,2020-03-01,TRUE,20308,19658,650,3.2
CN0104700000000,01,047,Dallas County,AL,2019-02-01,FALSE,14996,13937,1059,7.1
CN0104700000000,01,047,Dallas County,AL,2019-03-01,FALSE,14893,14028,865,5.8
CN0104700000000,01,047,Dallas County,AL,2019-04-01,FALSE,14779,14104,675,4.6
CN0104700000000,01,047,Dallas County,AL,2019-05-01,FALSE,14564,13919,645,4.4
CN0104700000000,01,047,Dallas County,AL,2019-06-01,FALSE,14541,13655,886,6.1
CN0104700000000,01,047,Dallas County,AL,2019-07-01,FALSE,14934,13981,953,6.4
CN0104700000000,01,047,Dallas County,AL,2019-08-01,FALSE,14533,13695,838,5.8
CN0104700000000,01,047,Dallas County,AL,2019-09-01,FALSE,14742,13981,761,5.2
CN0104700000000,01,047,Dallas County,AL,2019-10-01,FALSE,14628,13980,648,4.4
CN0104700000000,01,047,Dallas County,AL,2019-11-01,FALSE,14524,13913,611,4.2
CN0104700000000,01,047,Dallas County,AL,2019-12-01,FALSE,14546,13915,631,4.3
CN0104700000000,01,047,Dallas County,AL,2020-01-01,FALSE,14490,13687,803,5.5
CN0104700000000,01,047,Dallas County,AL,2020-02-01,FALSE,14600,13852,748,5.1
CN0104700000000,01,047,Dallas County,AL,2020-03-01,TRUE,14448,13616,832,5.8
CN0104900000000,01,049,DeKalb County,AL,2019-02-01,FALSE,30855,29706,1149,3.7
CN0104900000000,01,049,DeKalb County,AL,2019-03-01,FALSE,31078,30026,1052,3.4
CN0104900000000,01,049,DeKalb County,AL,2019-04-01,FALSE,31021,30258,763,2.5
CN0104900000000,01,049,DeKalb County,AL,2019-05-01,FALSE,30909,30194,715,2.3
CN0104900000000,01,049,DeKalb County,AL,2019-06-01,FALSE,31358,30402,956,3
CN0104900000000,01,049,DeKalb County,AL,2019-07-01,FALSE,31758,30877,881,2.8
CN0104900000000,01,049,DeKalb County,AL,2019-08-01,FALSE,30999,30164,835,2.7
CN0104900000000,01,049,DeKalb County,AL,2019-09-01,FALSE,31301,30577,724,2.3
CN0104900000000,01,049,DeKalb County,AL,2019-10-01,FALSE,31115,30405,710,2.3
CN0104900000000,01,049,DeKalb County,AL,2019-11-01,FALSE,30847,30156,691,2.2
CN0104900000000,01,049,DeKalb County,AL,2019-12-01,FALSE,30958,30235,723,2.3
CN0104900000000,01,049,DeKalb County,AL,2020-01-01,FALSE,30600,29625,975,3.2
CN0104900000000,01,049,DeKalb County,AL,2020-02-01,FALSE,30960,30135,825,2.7
CN0104900000000,01,049,DeKalb County,AL,2020-03-01,TRUE,30519,29549,970,3.2
CN0105100000000,01,051,Elmore County,AL,2019-02-01,FALSE,37654,36437,1217,3.2
CN0105100000000,01,051,Elmore County,AL,2019-03-01,FALSE,37670,36540,1130,3
CN0105100000000,01,051,Elmore County,AL,2019-04-01,FALSE,37567,36721,846,2.3
CN0105100000000,01,051,Elmore County,AL,2019-05-01,FALSE,37733,36939,794,2.1
CN0105100000000,01,051,Elmore County,AL,2019-06-01,FALSE,37763,36700,1063,2.8
CN0105100000000,01,051,Elmore County,AL,2019-07-01,FALSE,37641,36661,980,2.6
CN0105100000000,01,051,Elmore County,AL,2019-08-01,FALSE,37408,36447,961,2.6
CN0105100000000,01,051,Elmore County,AL,2019-09-01,FALSE,37250,36408,842,2.3
CN0105100000000,01,051,Elmore County,AL,2019-10-01,FALSE,37549,36677,872,2.3
CN0105100000000,01,051,Elmore County,AL,2019-11-01,FALSE,37508,36673,835,2.2
CN0105100000000,01,051,Elmore County,AL,2019-12-01,FALSE,37543,36694,849,2.3
CN0105100000000,01,051,Elmore County,AL,2020-01-01,FALSE,37258,36157,1101,3
CN0105100000000,01,051,Elmore County,AL,2020-02-01,FALSE,37151,36183,968,2.6
CN0105100000000,01,051,Elmore County,AL,2020-03-01,TRUE,36704,35611,1093,3
CN0105300000000,01,053,Escambia County,AL,2019-02-01,FALSE,14671,14025,646,4.4
CN0105300000000,01,053,Escambia County,AL,2019-03-01,FALSE,14846,14283,563,3.8
CN0105300000000,01,053,Escambia County,AL,2019-04-01,FALSE,14746,14284,462,3.1
CN0105300000000,01,053,Escambia County,AL,2019-05-01,FALSE,14653,14232,421,2.9
CN0105300000000,01,053,Escambia County,AL,2019-06-01,FALSE,14767,14200,567,3.8
CN0105300000000,01,053,Escambia County,AL,2019-07-01,FALSE,14852,14318,534,3.6
CN0105300000000,01,053,Escambia County,AL,2019-08-01,FALSE,14766,14253,513,3.5
CN0105300000000,01,053,Escambia County,AL,2019-09-01,FALSE,14819,14365,454,3.1
CN0105300000000,01,053,Escambia County,AL,2019-10-01,FALSE,14886,14434,452,3
CN0105300000000,01,053,Escambia County,AL,2019-11-01,FALSE,14802,14379,423,2.9
CN0105300000000,01,053,Escambia County,AL,2019-12-01,FALSE,14787,14334,453,3.1
CN0105300000000,01,053,Escambia County,AL,2020-01-01,FALSE,14629,14071,558,3.8
CN0105300000000,01,053,Escambia County,AL,2020-02-01,FALSE,14679,14175,504,3.4
CN0105300000000,01,053,Escambia County,AL,2020-03-01,TRUE,14626,14040,586,4
CN0105500000000,01,055,Etowah County,AL,2019-02-01,FALSE,42937,41153,1784,4.2
CN0105500000000,01,055,Etowah County,AL,2019-03-01,FALSE,43087,41434,1653,3.8
CN0105500000000,01,055,Etowah County,AL,2019-04-01,FALSE,42464,41220,1244,2.9
CN0105500000000,01,055,Etowah County,AL,2019-05-01,FALSE,42724,41553,1171,2.7
CN0105500000000,01,055,Etowah County,AL,2019-06-01,FALSE,42958,41363,1595,3.7
CN0105500000000,01,055,Etowah County,AL,2019-07-01,FALSE,42549,41065,1484,3.5
CN0105500000000,01,055,Etowah County,AL,2019-08-01,FALSE,42344,40926,1418,3.3
CN0105500000000,01,055,Etowah County,AL,2019-09-01,FALSE,42423,41196,1227,2.9
CN0105500000000,01,055,Etowah County,AL,2019-10-01,FALSE,42766,41481,1285,3
CN0105500000000,01,055,Etowah County,AL,2019-11-01,FALSE,42785,41622,1163,2.7
CN0105500000000,01,055,Etowah County,AL,2019-12-01,FALSE,42804,41591,1213,2.8
CN0105500000000,01,055,Etowah County,AL,2020-01-01,FALSE,42809,41025,1784,4.2
CN0105500000000,01,055,Etowah County,AL,2020-02-01,FALSE,42803,41123,1680,3.9
CN0105500000000,01,055,Etowah County,AL,2020-03-01,TRUE,42565,40681,1884,4.4
CN0105700000000,01,057,Fayette County,AL,2019-02-01,FALSE,6606,6354,252,3.8
CN0105700000000,01,057,Fayette County,AL,2019-03-01,FALSE,6588,6356,232,3.5
CN0105700000000,01,057,Fayette County,AL,2019-04-01,FALSE,6568,6387,181,2.8
CN0105700000000,01,057,Fayette County,AL,2019-05-01,FALSE,6575,6403,172,2.6
CN0105700000000,01,057,Fayette County,AL,2019-06-01,FALSE,6626,6392,234,3.5
CN0105700000000,01,057,Fayette County,AL,2019-07-01,FALSE,6542,6323,219,3.3
CN0105700000000,01,057,Fayette County,AL,2019-08-01,FALSE,6553,6345,208,3.2
CN0105700000000,01,057,Fayette County,AL,2019-09-01,FALSE,6619,6435,184,2.8
CN0105700000000,01,057,Fayette County,AL,2019-10-01,FALSE,6582,6409,173,2.6
CN0105700000000,01,057,Fayette County,AL,2019-11-01,FALSE,6570,6402,168,2.6
CN0105700000000,01,057,Fayette County,AL,2019-12-01,FALSE,6551,6378,173,2.6
CN0105700000000,01,057,Fayette County,AL,2020-01-01,FALSE,6517,6290,227,3.5
CN0105700000000,01,057,Fayette County,AL,2020-02-01,FALSE,6539,6349,190,2.9
CN0105700000000,01,057,Fayette County,AL,2020-03-01,TRUE,6452,6241,211,3.3
CN0105900000000,01,059,Franklin County,AL,2019-02-01,FALSE,14651,14124,527,3.6
CN0105900000000,01,059,Franklin County,AL,2019-03-01,FALSE,14646,14173,473,3.2
CN0105900000000,01,059,Franklin County,AL,2019-04-01,FALSE,14628,14280,348,2.4
CN0105900000000,01,059,Franklin County,AL,2019-05-01,FALSE,14645,14315,330,2.3
CN0105900000000,01,059,Franklin County,AL,2019-06-01,FALSE,14746,14306,440,3
CN0105900000000,01,059,Franklin County,AL,2019-07-01,FALSE,14743,14328,415,2.8
CN0105900000000,01,059,Franklin County,AL,2019-08-01,FALSE,14749,14359,390,2.6
CN0105900000000,01,059,Franklin County,AL,2019-09-01,FALSE,14759,14413,346,2.3
CN0105900000000,01,059,Franklin County,AL,2019-10-01,FALSE,14776,14428,348,2.4
CN0105900000000,01,059,Franklin County,AL,2019-11-01,FALSE,14752,14423,329,2.2
CN0105900000000,01,059,Franklin County,AL,2019-12-01,FALSE,14712,14364,348,2.4
CN0105900000000,01,059,Franklin County,AL,2020-01-01,FALSE,14531,14077,454,3.1
CN0105900000000,01,059,Franklin County,AL,2020-02-01,FALSE,14744,14226,518,3.5
CN0105900000000,01,059,Franklin County,AL,2020-03-01,TRUE,14467,14021,446,3.1
CN0106100000000,01,061,Geneva County,AL,2019-02-01,FALSE,11038,10623,415,3.8
CN0106100000000,01,061,Geneva County,AL,2019-03-01,FALSE,11080,10705,375,3.4
CN0106100000000,01,061,Geneva County,AL,2019-04-01,FALSE,10991,10702,289,2.6
CN0106100000000,01,061,Geneva County,AL,2019-05-01,FALSE,10930,10668,262,2.4
CN0106100000000,01,061,Geneva County,AL,2019-06-01,FALSE,11096,10756,340,3.1
CN0106100000000,01,061,Geneva County,AL,2019-07-01,FALSE,11266,10967,299,2.7
CN0106100000000,01,061,Geneva County,AL,2019-08-01,FALSE,11041,10724,317,2.9
CN0106100000000,01,061,Geneva County,AL,2019-09-01,FALSE,11203,10939,264,2.4
CN0106100000000,01,061,Geneva County,AL,2019-10-01,FALSE,11095,10823,272,2.5
CN0106100000000,01,061,Geneva County,AL,2019-11-01,FALSE,10979,10722,257,2.3
CN0106100000000,01,061,Geneva County,AL,2019-12-01,FALSE,10983,10716,267,2.4
CN0106100000000,01,061,Geneva County,AL,2020-01-01,FALSE,10869,10522,347,3.2
CN0106100000000,01,061,Geneva County,AL,2020-02-01,FALSE,11021,10726,295,2.7
CN0106100000000,01,061,Geneva County,AL,2020-03-01,TRUE,10786,10443,343,3.2
CN0106300000000,01,063,Greene County,AL,2019-02-01,FALSE,2880,2697,183,6.4
CN0106300000000,01,063,Greene County,AL,2019-03-01,FALSE,2854,2699,155,5.4
CN0106300000000,01,063,Greene County,AL,2019-04-01,FALSE,2893,2747,146,5
CN0106300000000,01,063,Greene County,AL,2019-05-01,FALSE,2885,2743,142,4.9
CN0106300000000,01,063,Greene County,AL,2019-06-01,FALSE,2913,2726,187,6.4
CN0106300000000,01,063,Greene County,AL,2019-07-01,FALSE,2929,2724,205,7
CN0106300000000,01,063,Greene County,AL,2019-08-01,FALSE,2886,2714,172,6
CN0106300000000,01,063,Greene County,AL,2019-09-01,FALSE,2886,2744,142,4.9
CN0106300000000,01,063,Greene County,AL,2019-10-01,FALSE,2880,2740,140,4.9
CN0106300000000,01,063,Greene County,AL,2019-11-01,FALSE,2866,2735,131,4.6
CN0106300000000,01,063,Greene County,AL,2019-12-01,FALSE,2864,2727,137,4.8
CN0106300000000,01,063,Greene County,AL,2020-01-01,FALSE,2848,2681,167,5.9
CN0106300000000,01,063,Greene County,AL,2020-02-01,FALSE,2870,2711,159,5.5
CN0106300000000,01,063,Greene County,AL,2020-03-01,TRUE,2844,2669,175,6.2
CN0106500000000,01,065,Hale County,AL,2019-02-01,FALSE,6140,5853,287,4.7
CN0106500000000,01,065,Hale County,AL,2019-03-01,FALSE,6091,5838,253,4.2
CN0106500000000,01,065,Hale County,AL,2019-04-01,FALSE,6112,5904,208,3.4
CN0106500000000,01,065,Hale County,AL,2019-05-01,FALSE,5972,5777,195,3.3
CN0106500000000,01,065,Hale County,AL,2019-06-01,FALSE,6081,5793,288,4.7
CN0106500000000,01,065,Hale County,AL,2019-07-01,FALSE,6186,5902,284,4.6
CN0106500000000,01,065,Hale County,AL,2019-08-01,FALSE,6097,5859,238,3.9
CN0106500000000,01,065,Hale County,AL,2019-09-01,FALSE,6312,6097,215,3.4
CN0106500000000,01,065,Hale County,AL,2019-10-01,FALSE,6234,6020,214,3.4
CN0106500000000,01,065,Hale County,AL,2019-11-01,FALSE,6141,5953,188,3.1
CN0106500000000,01,065,Hale County,AL,2019-12-01,FALSE,6111,5907,204,3.3
CN0106500000000,01,065,Hale County,AL,2020-01-01,FALSE,6055,5792,263,4.3
CN0106500000000,01,065,Hale County,AL,2020-02-01,FALSE,6225,5977,248,4
CN0106500000000,01,065,Hale County,AL,2020-03-01,TRUE,6060,5773,287,4.7
CN0106700000000,01,067,Henry County,AL,2019-02-01,FALSE,6964,6632,332,4.8
CN0106700000000,01,067,Henry County,AL,2019-03-01,FALSE,6982,6688,294,4.2
CN0106700000000,01,067,Henry County,AL,2019-04-01,FALSE,6907,6683,224,3.2
CN0106700000000,01,067,Henry County,AL,2019-05-01,FALSE,6907,6698,209,3
CN0106700000000,01,067,Henry County,AL,2019-06-01,FALSE,6989,6722,267,3.8
CN0106700000000,01,067,Henry County,AL,2019-07-01,FALSE,7047,6796,251,3.6
CN0106700000000,01,067,Henry County,AL,2019-08-01,FALSE,6933,6690,243,3.5
CN0106700000000,01,067,Henry County,AL,2019-09-01,FALSE,6957,6753,204,2.9
CN0106700000000,01,067,Henry County,AL,2019-10-01,FALSE,6952,6748,204,2.9
CN0106700000000,01,067,Henry County,AL,2019-11-01,FALSE,6915,6719,196,2.8
CN0106700000000,01,067,Henry County,AL,2019-12-01,FALSE,6915,6717,198,2.9
CN0106700000000,01,067,Henry County,AL,2020-01-01,FALSE,6878,6619,259,3.8
CN0106700000000,01,067,Henry County,AL,2020-02-01,FALSE,6896,6674,222,3.2
CN0106700000000,01,067,Henry County,AL,2020-03-01,TRUE,6807,6547,260,3.8
CN0106900000000,01,069,Houston County,AL,2019-02-01,FALSE,46352,44559,1793,3.9
CN0106900000000,01,069,Houston County,AL,2019-03-01,FALSE,46447,44834,1613,3.5
CN0106900000000,01,069,Houston County,AL,2019-04-01,FALSE,45955,44735,1220,2.7
CN0106900000000,01,069,Houston County,AL,2019-05-01,FALSE,45999,44834,1165,2.5
CN0106900000000,01,069,Houston County,AL,2019-06-01,FALSE,46396,44857,1539,3.3
CN0106900000000,01,069,Houston County,AL,2019-07-01,FALSE,46538,45113,1425,3.1
CN0106900000000,01,069,Houston County,AL,2019-08-01,FALSE,46080,44705,1375,3
CN0106900000000,01,069,Houston County,AL,2019-09-01,FALSE,46108,44951,1157,2.5
CN0106900000000,01,069,Houston County,AL,2019-10-01,FALSE,46326,45190,1136,2.5
CN0106900000000,01,069,Houston County,AL,2019-11-01,FALSE,46336,45207,1129,2.4
CN0106900000000,01,069,Houston County,AL,2019-12-01,FALSE,46329,45167,1162,2.5
CN0106900000000,01,069,Houston County,AL,2020-01-01,FALSE,46058,44592,1466,3.2
CN0106900000000,01,069,Houston County,AL,2020-02-01,FALSE,45901,44619,1282,2.8
CN0106900000000,01,069,Houston County,AL,2020-03-01,TRUE,45446,43949,1497,3.3
CN0107100000000,01,071,Jackson County,AL,2019-02-01,FALSE,23668,22719,949,4
CN0107100000000,01,071,Jackson County,AL,2019-03-01,FALSE,23817,22892,925,3.9
CN0107100000000,01,071,Jackson County,AL,2019-04-01,FALSE,23625,22936,689,2.9
CN0107100000000,01,071,Jackson County,AL,2019-05-01,FALSE,23583,22952,631,2.7
CN0107100000000,01,071,Jackson County,AL,2019-06-01,FALSE,23717,22892,825,3.5
CN0107100000000,01,071,Jackson County,AL,2019-07-01,FALSE,23515,22708,807,3.4
CN0107100000000,01,071,Jackson County,AL,2019-08-01,FALSE,23340,22602,738,3.2
CN0107100000000,01,071,Jackson County,AL,2019-09-01,FALSE,23340,22692,648,2.8
CN0107100000000,01,071,Jackson County,AL,2019-10-01,FALSE,23308,22649,659,2.8
CN0107100000000,01,071,Jackson County,AL,2019-11-01,FALSE,23221,22583,638,2.7
CN0107100000000,01,071,Jackson County,AL,2019-12-01,FALSE,23229,22548,681,2.9
CN0107100000000,01,071,Jackson County,AL,2020-01-01,FALSE,23006,22148,858,3.7
CN0107100000000,01,071,Jackson County,AL,2020-02-01,FALSE,23191,22421,770,3.3
CN0107100000000,01,071,Jackson County,AL,2020-03-01,TRUE,22918,22068,850,3.7
CN0107300000000,01,073,Jefferson County,AL,2019-02-01,FALSE,319084,307501,11583,3.6
CN0107300000000,01,073,Jefferson County,AL,2019-03-01,FALSE,318826,308404,10422,3.3
CN0107300000000,01,073,Jefferson County,AL,2019-04-01,FALSE,317025,309107,7918,2.5
CN0107300000000,01,073,Jefferson County,AL,2019-05-01,FALSE,316624,309094,7530,2.4
CN0107300000000,01,073,Jefferson County,AL,2019-06-01,FALSE,318920,308975,9945,3.1
CN0107300000000,01,073,Jefferson County,AL,2019-07-01,FALSE,319233,309785,9448,3
CN0107300000000,01,073,Jefferson County,AL,2019-08-01,FALSE,318116,308988,9128,2.9
CN0107300000000,01,073,Jefferson County,AL,2019-09-01,FALSE,316826,308951,7875,2.5
CN0107300000000,01,073,Jefferson County,AL,2019-10-01,FALSE,320306,312557,7749,2.4
CN0107300000000,01,073,Jefferson County,AL,2019-11-01,FALSE,320792,313419,7373,2.3
CN0107300000000,01,073,Jefferson County,AL,2019-12-01,FALSE,321910,314357,7553,2.3
CN0107300000000,01,073,Jefferson County,AL,2020-01-01,FALSE,317192,307572,9620,3
CN0107300000000,01,073,Jefferson County,AL,2020-02-01,FALSE,316161,307682,8479,2.7
CN0107300000000,01,073,Jefferson County,AL,2020-03-01,TRUE,312923,303027,9896,3.2
CN0107500000000,01,075,Lamar County,AL,2019-02-01,FALSE,5839,5620,219,3.8
CN0107500000000,01,075,Lamar County,AL,2019-03-01,FALSE,5827,5623,204,3.5
CN0107500000000,01,075,Lamar County,AL,2019-04-01,FALSE,5813,5651,162,2.8
CN0107500000000,01,075,Lamar County,AL,2019-05-01,FALSE,5826,5683,143,2.5
CN0107500000000,01,075,Lamar County,AL,2019-06-01,FALSE,5886,5667,219,3.7
CN0107500000000,01,075,Lamar County,AL,2019-07-01,FALSE,5903,5715,188,3.2
CN0107500000000,01,075,Lamar County,AL,2019-08-01,FALSE,5852,5679,173,3
CN0107500000000,01,075,Lamar County,AL,2019-09-01,FALSE,5887,5736,151,2.6
CN0107500000000,01,075,Lamar County,AL,2019-10-01,FALSE,5880,5729,151,2.6
CN0107500000000,01,075,Lamar County,AL,2019-11-01,FALSE,5842,5697,145,2.5
CN0107500000000,01,075,Lamar County,AL,2019-12-01,FALSE,5846,5691,155,2.7
CN0107500000000,01,075,Lamar County,AL,2020-01-01,FALSE,5796,5603,193,3.3
CN0107500000000,01,075,Lamar County,AL,2020-02-01,FALSE,5844,5662,182,3.1
CN0107500000000,01,075,Lamar County,AL,2020-03-01,TRUE,5741,5547,194,3.4
CN0107700000000,01,077,Lauderdale County,AL,2019-02-01,FALSE,42419,40693,1726,4.1
CN0107700000000,01,077,Lauderdale County,AL,2019-03-01,FALSE,42587,41081,1506,3.5
CN0107700000000,01,077,Lauderdale County,AL,2019-04-01,FALSE,42602,41433,1169,2.7
CN0107700000000,01,077,Lauderdale County,AL,2019-05-01,FALSE,42572,41400,1172,2.8
CN0107700000000,01,077,Lauderdale County,AL,2019-06-01,FALSE,42522,40930,1592,3.7
CN0107700000000,01,077,Lauderdale County,AL,2019-07-01,FALSE,42651,41149,1502,3.5
CN0107700000000,01,077,Lauderdale County,AL,2019-08-01,FALSE,42460,41082,1378,3.2
CN0107700000000,01,077,Lauderdale County,AL,2019-09-01,FALSE,42590,41381,1209,2.8
CN0107700000000,01,077,Lauderdale County,AL,2019-10-01,FALSE,42816,41644,1172,2.7
CN0107700000000,01,077,Lauderdale County,AL,2019-11-01,FALSE,42668,41570,1098,2.6
CN0107700000000,01,077,Lauderdale County,AL,2019-12-01,FALSE,42304,41101,1203,2.8
CN0107700000000,01,077,Lauderdale County,AL,2020-01-01,FALSE,41767,40315,1452,3.5
CN0107700000000,01,077,Lauderdale County,AL,2020-02-01,FALSE,42242,40967,1275,3
CN0107700000000,01,077,Lauderdale County,AL,2020-03-01,TRUE,41758,40329,1429,3.4
CN0107900000000,01,079,Lawrence County,AL,2019-02-01,FALSE,14295,13715,580,4.1
CN0107900000000,01,079,Lawrence County,AL,2019-03-01,FALSE,14326,13819,507,3.5
CN0107900000000,01,079,Lawrence County,AL,2019-04-01,FALSE,14262,13872,390,2.7
CN0107900000000,01,079,Lawrence County,AL,2019-05-01,FALSE,14224,13858,366,2.6
CN0107900000000,01,079,Lawrence County,AL,2019-06-01,FALSE,14365,13872,493,3.4
CN0107900000000,01,079,Lawrence County,AL,2019-07-01,FALSE,14376,13910,466,3.2
CN0107900000000,01,079,Lawrence County,AL,2019-08-01,FALSE,14266,13829,437,3.1
CN0107900000000,01,079,Lawrence County,AL,2019-09-01,FALSE,14333,13967,366,2.6
CN0107900000000,01,079,Lawrence County,AL,2019-10-01,FALSE,14362,13993,369,2.6
CN0107900000000,01,079,Lawrence County,AL,2019-11-01,FALSE,14359,13998,361,2.5
CN0107900000000,01,079,Lawrence County,AL,2019-12-01,FALSE,14317,13940,377,2.6
CN0107900000000,01,079,Lawrence County,AL,2020-01-01,FALSE,14238,13762,476,3.3
CN0107900000000,01,079,Lawrence County,AL,2020-02-01,FALSE,14254,13841,413,2.9
CN0107900000000,01,079,Lawrence County,AL,2020-03-01,TRUE,14042,13580,462,3.3
CN0108100000000,01,081,Lee County,AL,2019-02-01,FALSE,76301,73667,2634,3.5
CN0108100000000,01,081,Lee County,AL,2019-03-01,FALSE,76430,73908,2522,3.3
CN0108100000000,01,081,Lee County,AL,2019-04-01,FALSE,76111,74342,1769,2.3
CN0108100000000,01,081,Lee County,AL,2019-05-01,FALSE,75563,73850,1713,2.3
CN0108100000000,01,081,Lee County,AL,2019-06-01,FALSE,75926,73599,2327,3.1
CN0108100000000,01,081,Lee County,AL,2019-07-01,FALSE,76138,74009,2129,2.8
CN0108100000000,01,081,Lee County,AL,2019-08-01,FALSE,76167,74144,2023,2.7
CN0108100000000,01,081,Lee County,AL,2019-09-01,FALSE,76841,75093,1748,2.3
CN0108100000000,01,081,Lee County,AL,2019-10-01,FALSE,77850,76103,1747,2.2
CN0108100000000,01,081,Lee County,AL,2019-11-01,FALSE,78204,76498,1706,2.2
CN0108100000000,01,081,Lee County,AL,2019-12-01,FALSE,77615,75898,1717,2.2
CN0108100000000,01,081,Lee County,AL,2020-01-01,FALSE,76569,74372,2197,2.9
CN0108100000000,01,081,Lee County,AL,2020-02-01,FALSE,77018,75143,1875,2.4
CN0108100000000,01,081,Lee County,AL,2020-03-01,TRUE,75892,73587,2305,3
CN0108300000000,01,083,Limestone County,AL,2019-02-01,FALSE,43835,42332,1503,3.4
CN0108300000000,01,083,Limestone County,AL,2019-03-01,FALSE,43933,42577,1356,3.1
CN0108300000000,01,083,Limestone County,AL,2019-04-01,FALSE,43741,42718,1023,2.3
CN0108300000000,01,083,Limestone County,AL,2019-05-01,FALSE,43647,42690,957,2.2
CN0108300000000,01,083,Limestone County,AL,2019-06-01,FALSE,43831,42545,1286,2.9
CN0108300000000,01,083,Limestone County,AL,2019-07-01,FALSE,43911,42724,1187,2.7
CN0108300000000,01,083,Limestone County,AL,2019-08-01,FALSE,43708,42618,1090,2.5
CN0108300000000,01,083,Limestone County,AL,2019-09-01,FALSE,43818,42867,951,2.2
CN0108300000000,01,083,Limestone County,AL,2019-10-01,FALSE,44215,43253,962,2.2
CN0108300000000,01,083,Limestone County,AL,2019-11-01,FALSE,44197,43261,936,2.1
