state.fips,county.fips,state,state.abbr,county
29,063,Missouri,MO,DeKalb County
29,065,Missouri,MO,Dent County
29,067,Missouri,MO,Douglas County
29,069,Missouri,MO,Dunklin County
29,071,Missouri,MO,Franklin County
29,073,Missouri,MO,Gasconade County
29,075,Missouri,MO,Gentry County
29,077,Missouri,MO,Greene County
29,079,Missouri,MO,Grundy County
29,081,Missouri,MO,Harrison County
29,083,Missouri,MO,Henry County
29,085,Missouri,MO,Hickory County
29,087,Missouri,MO,Holt County
29,089,Missouri,MO,Howard County
29,091,Missouri,MO,Howell County
29,093,Missouri,MO,Iron County
29,095,Missouri,MO,Jackson County
29,097,Missouri,MO,Jasper County
29,099,Missouri,MO,Jefferson County
29,101,Missouri,MO,Johnson County
29,103,Missouri,MO,Knox County
29,105,Missouri,MO,Laclede County
29,107,Missouri,MO,Lafayette County
29,109,Missouri,MO,Lawrence County
29,111,Missouri,MO,Lewis County
29,113,Missouri,MO,Lincoln County
29,115,Missouri,MO,Linn County
29,117,Missouri,MO,Livingston County
29,119,Missouri,MO,McDonald County
29,121,Missouri,MO,Macon County
29,123,Missouri,MO,Madison County
29,125,Missouri,MO,Maries County
29,127,Missouri,MO,Marion County
29,129,Missouri,MO,Mercer County
29,131,Missouri,MO,Miller County
29,133,Missouri,MO,Mississippi County
29,135,Missouri,MO,Moniteau County
29,137,Missouri,MO,Monroe County
29,139,Missouri,MO,Montgomery County
29,141,Missouri,MO,Morgan County
29,143,Missouri,MO,New Madrid County
29,145,Missouri,MO,Newton County
29,147,Missouri,MO,Nodaway County
29,149,Missouri,MO,Oregon County
29,151,Missouri,MO,Osage County
29,153,Missouri,MO,Ozark County
29,155,Missouri,MO,Pemiscot County
29,157,Missouri,MO,Perry County
29,159,Missouri,MO,Pettis County
29,161,Missouri,MO,Phelps County
29,163,Missouri,MO,Pike County
29,165,Missouri,MO,Platte County
29,167,Missouri,MO,Polk County
29,169,Missouri,MO,Pulaski County
29,171,Missouri,MO,Putnam County
29,173,Missouri,MO,Ralls County
29,175,Missouri,MO,Randolph County
29,177,Missouri,MO,Ray County
29,179,Missouri,MO,Reynolds County
29,181,Missouri,MO,Ripley County
29,183,Missouri,MO,St. Charles County
29,185,Missouri,MO,St. Clair County
29,186,Missouri,MO,Ste. Genevieve County
29,187,Missouri,MO,St. Francois County
29,189,Missouri,MO,St. Louis County
29,195,Missouri,MO,Saline County
29,197,Missouri,MO,Schuyler County
29,199,Missouri,MO,Scotland County
29,201,Missouri,MO,Scott County
29,203,Missouri,MO,Shannon County
29,205,Missouri,MO,Shelby County
29,207,Missouri,MO,Stoddard County
29,209,Missouri,MO,Stone County
29,211,Missouri,MO,Sullivan County
29,213,Missouri,MO,Taney County
29,215,Missouri,MO,Texas County
29,217,Missouri,MO,Vernon County
29,219,Missouri,MO,Warren County
29,221,Missouri,MO,Washington County
29,223,Missouri,MO,Wayne County
29,225,Missouri,MO,Webster County
29,227,Missouri,MO,Worth County
29,229,Missouri,MO,Wright County
29,510,Missouri,MO,St. Louis city
30,001,Montana,MT,Beaverhead County
30,003,Montana,MT,Big Horn County
30,005,Montana,MT,Blaine County
30,007,Montana,MT,Broadwater County
30,009,Montana,MT,Carbon County
30,011,Montana,MT,Carter County
30,013,Montana,MT,Cascade County
30,015,Montana,MT,Chouteau County
30,017,Montana,MT,Custer County
30,019,Montana,MT,Daniels County
30,021,Montana,MT,Dawson County
30,023,Montana,MT,Deer Lodge County
30,025,Montana,MT,Fallon County
30,027,Montana,MT,Fergus County
30,029,Montana,MT,Flathead County
30,031,Montana,MT,Gallatin County
30,033,Montana,MT,Garfield County
30,035,Montana,MT,Glacier County
30,037,Montana,MT,Golden Valley County
30,039,Montana,MT,Granite County
30,041,Montana,MT,Hill County
30,043,Montana,MT,Jefferson County
30,045,Montana,MT,Judith Basin County
30,047,Montana,MT,Lake County
30,049,Montana,MT,Lewis and Clark County
30,051,Montana,MT,Liberty County
30,053,Montana,MT,Lincoln County
30,055,Montana,MT,McCone County
30,057,Montana,MT,Madison County
30,059,Montana,MT,Meagher County
30,061,Montana,MT,Mineral County
30,063,Montana,MT,Missoula County
30,065,Montana,MT,Musselshell County
30,067,Montana,MT,Park County
30,069,Montana,MT,Petroleum County
30,071,Montana,MT,Phillips County
30,073,Montana,MT,Pondera County
30,075,Montana,MT,Powder River County
30,077,Montana,MT,Powell County
30,079,Montana,MT,Prairie County
30,081,Montana,MT,Ravalli County
30,083,Montana,MT,Richland County
30,085,Montana,MT,Roosevelt County
30,087,Montana,MT,Rosebud County
30,089,Montana,MT,Sanders County
30,091,Montana,MT,Sheridan County
30,093,Montana,MT,Silver Bow County
30,095,Montana,MT,Stillwater County
30,097,Montana,MT,Sweet Grass County
30,099,Montana,MT,Teton County
30,101,Montana,MT,Toole County
30,103,Montana,MT,Treasure County
30,105,Montana,MT,Valley County
30,107,Montana,MT,Wheatland County
30,109,Montana,MT,Wibaux County
30,111,Montana,MT,Yellowstone County
31,001,Nebraska,NE,Adams County
31,003,Nebraska,NE,Antelope County
31,005,Nebraska,NE,Arthur County
31,007,Nebraska,NE,Banner County
31,009,Nebraska,NE,Blaine County
31,011,Nebraska,NE,Boone County
31,013,Nebraska,NE,Box Butte County
31,015,Nebraska,NE,Boyd County
31,017,Nebraska,NE,Brown County
31,019,Nebraska,NE,Buffalo County
31,021,Nebraska,NE,Burt County
31,023,Nebraska,NE,Butler County
31,025,Nebraska,NE,Cass County
31,027,Nebraska,NE,Cedar County
31,029,Nebraska,NE,Chase County
31,031,Nebraska,NE,Cherry County
31,033,Nebraska,NE,Cheyenne County
31,035,Nebraska,NE,Clay County
31,037,Nebraska,NE,Colfax County
31,039,Nebraska,NE,Cuming County
31,041,Nebraska,NE,Custer County
31,043,Nebraska,NE,Dakota County
31,045,Nebraska,NE,Dawes County
31,047,Nebraska,NE,Dawson County
31,049,Nebraska,NE,Deuel County
31,051,Nebraska,NE,Dixon County
31,053,Nebraska,NE,Dodge County
31,055,Nebraska,NE,Douglas County
31,057,Nebraska,NE,Dundy County
31,059,Nebraska,NE,Fillmore County
31,061,Nebraska,NE,Franklin County
31,063,Nebraska,NE,Frontier County
31,065,Nebraska,NE,Furnas County
31,067,Nebraska,NE,Gage County
31,069,Nebraska,NE,Garden County
31,071,Nebraska,NE,Garfield County
31,073,Nebraska,NE,Gosper County
31,075,Nebraska,NE,Grant County
31,077,Nebraska,NE,Greeley County
31,079,Nebraska,NE,Hall County
31,081,Nebraska,NE,Hamilton County
31,083,Nebraska,NE,Harlan County
31,085,Nebraska,NE,Hayes County
31,087,Nebraska,NE,Hitchcock County
31,089,Nebraska,NE,Holt County
31,091,Nebraska,NE,Hooker County
31,093,Nebraska,NE,Howard County
31,095,Nebraska,NE,Jefferson County
31,097,Nebraska,NE,Johnson County
31,099,Nebraska,NE,Kearney County
31,101,Nebraska,NE,Keith County
31,103,Nebraska,NE,Keya Paha County
31,105,Nebraska,NE,Kimball County
31,107,Nebraska,NE,Knox County
31,109,Nebraska,NE,Lancaster County
31,111,Nebraska,NE,Lincoln County
31,113,Nebraska,NE,Logan County
31,115,Nebraska,NE,Loup County
31,117,Nebraska,NE,McPherson County
31,119,Nebraska,NE,Madison County
31,121,Nebraska,NE,Merrick County
31,123,Nebraska,NE,Morrill County
31,125,Nebraska,NE,Nance County
31,127,Nebraska,NE,Nemaha County
31,129,Nebraska,NE,Nuckolls County
31,131,Nebraska,NE,Otoe County
31,133,Nebraska,NE,Pawnee County
31,135,Nebraska,NE,Perkins County
31,137,Nebraska,NE,Phelps County
31,139,Nebraska,NE,Pierce County
31,141,Nebraska,NE,Platte County
31,143,Nebraska,NE,Polk County
31,145,Nebraska,NE,Red Willow County
31,147,Nebraska,NE,Richardson County
31,149,Nebraska,NE,Rock County
31,151,Nebraska,NE,Saline County
31,153,Nebraska,NE,Sarpy County
31,155,Nebraska,NE,Saunders County
31,157,Nebraska,NE,Scotts Bluff County
31,159,Nebraska,NE,Seward County
31,161,Nebraska,NE,Sheridan County
31,163,Nebraska,NE,Sherman County
31,165,Nebraska,NE,Sioux County
31,167,Nebraska,NE,Stanton County
31,169,Nebraska,NE,Thayer County
31,171,Nebraska,NE,Thomas County
31,173,Nebraska,NE,Thurston County
31,175,Nebraska,NE,Valley County
31,177,Nebraska,NE,Washington County
31,179,Nebraska,NE,Wayne County
31,181,Nebraska,NE,Webster County
31,183,Nebraska,NE,Wheeler County
31,185,Nebraska,NE,York County
32,001,Nevada,NV,Churchill County
32,003,Nevada,NV,Clark County
32,005,Nevada,NV,Douglas County
32,007,Nevada,NV,Elko County
32,009,Nevada,NV,Esmeralda County
32,011,Nevada,NV,Eureka County
32,013,Nevada,NV,Humboldt County
32,015,Nevada,NV,Lander County
32,017,Nevada,NV,Lincoln County
32,019,Nevada,NV,Lyon County
32,021,Nevada,NV,Mineral County
32,023,Nevada,NV,Nye County
32,027,Nevada,NV,Pershing County
32,029,Nevada,NV,Storey County
32,031,Nevada,NV,Washoe County
32,033,Nevada,NV,White Pine County
32,510,Nevada,NV,Carson City
33,001,New Hampshire,NH,Belknap County
33,003,New Hampshire,NH,Carroll County
33,005,New Hampshire,NH,Cheshire County
33,007,New Hampshire,NH,Coos County
33,009,New Hampshire,NH,Grafton County
33,011,New Hampshire,NH,Hillsborough County
33,013,New Hampshire,NH,Merrimack County
33,015,New Hampshire,NH,Rockingham County
33,017,New Hampshire,NH,Strafford County
33,019,New Hampshire,NH,Sullivan County
34,001,New Jersey,NJ,Atlantic County
34,003,New Jersey,NJ,Bergen County
34,005,New Jersey,NJ,Burlington County
34,007,New Jersey,NJ,Camden County
34,009,New Jersey,NJ,Cape May County
34,011,New Jersey,NJ,Cumberland County
34,013,New Jersey,NJ,Essex County
34,015,New Jersey,NJ,Gloucester County
34,017,New Jersey,NJ,Hudson County
34,019,New Jersey,NJ,Hunterdon County
34,021,New Jersey,NJ,Mercer County
34,023,New Jersey,NJ,Middlesex County
34,025,New Jersey,NJ,Monmouth County
34,027,New Jersey,NJ,Morris County
34,029,New Jersey,NJ,Ocean County
34,031,New Jersey,NJ,Passaic County
34,033,New Jersey,NJ,Salem County
34,035,New Jersey,NJ,Somerset County
34,037,New Jersey,NJ,Sussex County
34,039,New Jersey,NJ,Union County
34,041,New Jersey,NJ,Warren County
35,001,New Mexico,NM,Bernalillo County
35,003,New Mexico,NM,Catron County
35,005,New Mexico,NM,Chaves County
35,006,New Mexico,NM,Cibola County
35,007,New Mexico,NM,Colfax County
35,009,New Mexico,NM,Curry County
35,011,New Mexico,NM,De Baca County
35,013,New Mexico,NM,Dona Ana County
35,015,New Mexico,NM,Eddy County
35,017,New Mexico,NM,Grant County
35,019,New Mexico,NM,Guadalupe County
35,021,New Mexico,NM,Harding County
35,023,New Mexico,NM,Hidalgo County
35,025,New Mexico,NM,Lea County
35,027,New Mexico,NM,Lincoln County
35,028,New Mexico,NM,Los Alamos County
35,029,New Mexico,NM,Luna County
35,031,New Mexico,NM,McKinley County
35,033,New Mexico,NM,Mora County
35,035,New Mexico,NM,Otero County
35,037,New Mexico,NM,Quay County
35,039,New Mexico,NM,Rio Arriba County
35,041,New Mexico,NM,Roosevelt County
35,043,New Mexico,NM,Sandoval County
35,045,New Mexico,NM,San Juan County
35,047,New Mexico,NM,San Miguel County
35,049,New Mexico,NM,Santa Fe County
35,051,New Mexico,NM,Sierra County
35,053,New Mexico,NM,Socorro County
35,055,New Mexico,NM,Taos County
35,057,New Mexico,NM,Torrance County
35,059,New Mexico,NM,Union County
35,061,New Mexico,NM,Valencia County
36,001,New York,NY,Albany County
36,003,New York,NY,Allegany County
36,005,New York,NY,Bronx County
36,007,New York,NY,Broome County
36,009,New York,NY,Cattaraugus County
36,011,New York,NY,Cayuga County
36,013,New York,NY,Chautauqua County
36,015,New York,NY,Chemung County
36,017,New York,NY,Chenango County
36,019,New York,NY,Clinton County
36,021,New York,NY,Columbia County
36,023,New York,NY,Cortland County
36,025,New York,NY,Delaware County
36,027,New York,NY,Dutchess County
36,029,New York,NY,Erie County
36,031,New York,NY,Essex County
36,033,New York,NY,Franklin County
36,035,New York,NY,Fulton County
36,037,New York,NY,Genesee County
36,039,New York,NY,Greene County
36,041,New York,NY,Hamilton County
36,043,New York,NY,Herkimer County
36,045,New York,NY,Jefferson County
36,047,New York,NY,Kings County
36,049,New York,NY,Lewis County
36,051,New York,NY,Livingston County
36,053,New York,NY,Madison County
36,055,New York,NY,Monroe County
36,057,New York,NY,Montgomery County
36,059,New York,NY,Nassau County
36,061,New York,NY,New York County
36,063,New York,NY,Niagara County
36,065,New York,NY,Oneida County
36,067,New York,NY,Onondaga County
36,069,New York,NY,Ontario County
36,071,New York,NY,Orange County
36,073,New York,NY,Orleans County
36,075,New York,NY,Oswego County
36,077,New York,NY,Otsego County
36,079,New York,NY,Putnam County
36,081,New York,NY,Queens County
36,083,New York,NY,Rensselaer County
36,085,New York,NY,Richmond County
36,087,New York,NY,Rockland County
36,089,New York,NY,St. Lawrence County
36,091,New York,NY,Saratoga County
36,093,New York,NY,Schenectady County
36,095,New York,NY,Schoharie County
36,097,New York,NY,Schuyler County
36,099,New York,NY,Seneca County
36,101,New York,NY,Steuben County
36,103,New York,NY,Suffolk County
36,105,New York,NY,Sullivan County
36,107,New York,NY,Tioga County
36,109,New York,NY,Tompkins County
36,111,New York,NY,Ulster County
36,113,New York,NY,Warren County
36,115,New York,NY,Washington County
36,117,New York,NY,Wayne County
36,119,New York,NY,Westchester County
36,121,New York,NY,Wyoming County
36,123,New York,NY,Yates County
37,001,North Carolina,NC,Alamance County
37,003,North Carolina,NC,Alexander County
37,005,North Carolina,NC,Alleghany County
37,007,North Carolina,NC,Anson County
37,009,North Carolina,NC,Ashe County
37,011,North Carolina,NC,Avery County
37,013,North Carolina,NC,Beaufort County
37,015,North Carolina,NC,Bertie County
37,017,North Carolina,NC,Bladen County
37,019,North Carolina,NC,Brunswick County
37,021,North Carolina,NC,Buncombe County
37,023,North Carolina,NC,Burke County
37,025,North Carolina,NC,Cabarrus County
37,027,North Carolina,NC,Caldwell County
37,029,North Carolina,NC,Camden County
37,031,North Carolina,NC,Carteret County
37,033,North Carolina,NC,Caswell County
37,035,North Carolina,NC,Catawba County
37,037,North Carolina,NC,Chatham County
37,039,North Carolina,NC,Cherokee County
37,041,North Carolina,NC,Chowan County
37,043,North Carolina,NC,Clay County
37,045,North Carolina,NC,Cleveland County
37,047,North Carolina,NC,Columbus County
37,049,North Carolina,NC,Craven County
37,051,North Carolina,NC,Cumberland County
37,053,North Carolina,NC,Currituck County
37,055,North Carolina,NC,Dare County
37,057,North Carolina,NC,Davidson County
37,059,North Carolina,NC,Davie County
37,061,North Carolina,NC,Duplin County
37,063,North Carolina,NC,Durham County
37,065,North Carolina,NC,Edgecombe County
37,067,North Carolina,NC,Forsyth County
37,069,North Carolina,NC,Franklin County
37,071,North Carolina,NC,Gaston County
37,073,North Carolina,NC,Gates County
37,075,North Carolina,NC,Graham County
37,077,North Carolina,NC,Granville County
37,079,North Carolina,NC,Greene County
37,081,North Carolina,NC,Guilford County
37,083,North Carolina,NC,Halifax County
37,085,North Carolina,NC,Harnett County
37,087,North Carolina,NC,Haywood County
37,089,North Carolina,NC,Henderson County
37,091,North Carolina,NC,Hertford County
37,093,North Carolina,NC,Hoke County
37,095,North Carolina,NC,Hyde County
37,097,North Carolina,NC,Iredell County
37,099,North Carolina,NC,Jackson County
37,101,North Carolina,NC,Johnston County
37,103,North Carolina,NC,Jones County
37,105,North Carolina,NC,Lee County
37,107,North Carolina,NC,Lenoir County
37,109,North Carolina,NC,Lincoln County
37,111,North Carolina,NC,McDowell County
37,113,North Carolina,NC,Macon County
37,115,North Carolina,NC,Madison County
37,117,North Carolina,NC,Martin County
37,119,North Carolina,NC,Mecklenburg County
37,121,North Carolina,NC,Mitchell County
37,123,North Carolina,NC,Montgomery County
37,125,North Carolina,NC,Moore County
37,127,North Carolina,NC,Nash County
37,129,North Carolina,NC,New Hanover County
37,131,North Carolina,NC,Northampton County
37,133,North Carolina,NC,Onslow County
37,135,North Carolina,NC,Orange County
